Airline,Date_of_Journey,Source,Destination,Duration,Total_Stops,Additional_Info,Price
Jet Airways,2019-05-21,Delhi,Cochin,300,1,In-flight meal not included,12898
SpiceJet,2019-06-06,Banglore,Delhi,170,0,No check-in baggage included,3919
Multiple carriers,2019-03-01,Delhi,Cochin,385,1,No info,36983
Air India,2019-03-09,Banglore,New Delhi,165,0,No info,10741
Air India,2019-06-06,Kolkata,Banglore,765,2,No info,11432
Jet Airways,2019-03-12,Banglore,New Delhi,950,1,In-flight meal not included,11087
Jet Airways,2019-06-03,Delhi,Cochin,1620,2,No info,13292
Air India,2019-06-15,Delhi,Cochin,1585,3,No info,10493
GoAir,2019-03-09,Banglore,New Delhi,175,0,No info,7631
Air India,2019-06-06,Delhi,Cochin,1490,2,No info,13381
Jet Airways,2019-06-06,Kolkata,Banglore,520,1,No info,13731
Air India,2019-05-21,Delhi,Cochin,1545,2,No info,11911
IndiGo,2019-04-18,Banglore,Delhi,170,0,No info,4591
Multiple carriers,2019-06-03,Delhi,Cochin,375,1,No info,14848
Multiple carriers,2019-06-12,Delhi,Cochin,630,1,No info,8266
Air India,2019-05-18,Delhi,Cochin,1560,2,No info,12392
Jet Airways,2019-06-12,Kolkata,Banglore,1025,1,No info,13044
Jet Airways,2019-05-21,Delhi,Cochin,1280,1,In-flight meal not included,12898
Jet Airways,2019-03-21,Delhi,Cochin,335,1,No info,12242
IndiGo,2019-05-18,Banglore,Delhi,170,0,No info,3943
Vistara,2019-03-24,Kolkata,Banglore,1550,1,No info,11105
Jet Airways,2019-05-12,Kolkata,Banglore,730,1,No info,14388
Jet Airways,2019-05-18,Delhi,Cochin,1025,2,No info,13014
Multiple carriers,2019-03-06,Delhi,Cochin,510,1,No info,15411
Jet Airways,2019-03-09,Delhi,Cochin,1385,1,No info,16289
IndiGo,2019-05-15,Delhi,Cochin,560,1,No info,6442
Jet Airways,2019-05-18,Kolkata,Banglore,475,1,In-flight meal not included,10844
Jet Airways,2019-05-18,Mumbai,Hyderabad,90,0,No info,5678
IndiGo,2019-04-12,Banglore,Delhi,170,0,No info,6906
SpiceJet,2019-05-21,Chennai,Kolkata,135,0,No check-in baggage included,3543
Jet Airways,2019-06-06,Delhi,Cochin,600,1,No info,14714
Vistara Premium economy,2019-03-03,Banglore,New Delhi,155,0,No info,11793
Multiple carriers,2019-05-15,Delhi,Cochin,465,1,No info,14323
SpiceJet,2019-04-09,Banglore,Delhi,175,0,No info,3971
Vistara,2019-05-06,Kolkata,Banglore,1580,1,No info,8452
Vistara,2019-04-12,Banglore,Delhi,160,0,No info,5403
Multiple carriers,2019-05-09,Delhi,Cochin,660,1,No info,13727
Air India,2019-04-01,Kolkata,Banglore,1165,2,No info,12639
Jet Airways,2019-04-18,Banglore,Delhi,175,0,In-flight meal not included,5198
Vistara,2019-06-01,Banglore,Delhi,165,0,No info,4878
Jet Airways,2019-05-18,Delhi,Cochin,1395,1,In-flight meal not included,12373
Multiple carriers,2019-03-03,Delhi,Cochin,540,1,In-flight meal not included,8552
Vistara,2019-04-21,Delhi,Cochin,190,0,No info,6741
Multiple carriers,2019-04-09,Delhi,Cochin,385,1,No info,6481
Multiple carriers,2019-06-06,Delhi,Cochin,520,1,No info,7354
Air India,2019-04-21,Banglore,Delhi,170,0,No info,5228
Jet Airways,2019-05-12,Kolkata,Banglore,740,1,In-flight meal not included,10844
IndiGo,2019-05-18,Delhi,Cochin,320,1,No info,6347
Air India,2019-03-15,Banglore,New Delhi,240,1,No info,5013
Jet Airways,2019-06-09,Kolkata,Banglore,585,1,In-flight meal not included,9663
IndiGo,2019-04-06,Banglore,Delhi,175,0,No info,4823
Air India,2019-06-24,Delhi,Cochin,1580,2,No info,13381
SpiceJet,2019-06-01,Chennai,Kolkata,135,0,No check-in baggage included,3543
Jet Airways,2019-05-15,Kolkata,Banglore,585,1,In-flight meal not included,9663
Jet Airways,2019-04-01,Kolkata,Banglore,1495,1,In-flight meal not included,7064
Jet Airways,2019-06-09,Delhi,Cochin,715,1,In-flight meal not included,10262
Air India,2019-06-01,Delhi,Cochin,500,2,No info,13013
Jet Airways,2019-06-27,Delhi,Cochin,1045,2,No info,15339
GoAir,2019-04-18,Banglore,Delhi,170,0,No info,4937
IndiGo,2019-06-06,Delhi,Cochin,425,1,No info,6818
Air India,2019-05-18,Delhi,Cochin,1275,2,No info,10441
Jet Airways,2019-04-03,Delhi,Cochin,300,1,In-flight meal not included,5177
IndiGo,2019-06-27,Chennai,Kolkata,145,0,No info,3858
IndiGo,2019-05-18,Kolkata,Banglore,315,1,No info,6534
Multiple carriers,2019-06-15,Delhi,Cochin,910,1,No info,6795
Multiple carriers,2019-06-03,Delhi,Cochin,705,1,No info,9736
Jet Airways,2019-05-01,Banglore,Delhi,180,0,No info,7229
SpiceJet,2019-04-24,Delhi,Cochin,295,1,No info,4957
IndiGo,2019-03-09,Banglore,New Delhi,165,0,No info,7648
SpiceJet,2019-06-15,Kolkata,Banglore,150,0,No info,3873
Jet Airways,2019-05-12,Kolkata,Banglore,585,1,No info,14388
IndiGo,2019-03-06,Kolkata,Banglore,160,0,No info,5618
Multiple carriers,2019-06-09,Delhi,Cochin,390,1,No info,7408
Air Asia,2019-03-03,Delhi,Cochin,330,1,No info,13774
Vistara,2019-05-03,Banglore,Delhi,160,0,No info,4668
Jet Airways,2019-03-21,Delhi,Cochin,2045,2,No info,13082
Air India,2019-06-03,Delhi,Cochin,925,1,No info,8669
IndiGo,2019-06-24,Delhi,Cochin,570,1,No info,6316
Jet Airways,2019-03-06,Delhi,Cochin,365,1,In-flight meal not included,12583
Vistara,2019-03-09,Banglore,New Delhi,160,0,No info,7923
GoAir,2019-03-03,Delhi,Cochin,350,1,No info,7378
Vistara,2019-06-03,Banglore,Delhi,165,0,No info,4878
Jet Airways,2019-05-18,Kolkata,Banglore,1640,1,In-flight meal not included,10844
Jet Airways,2019-04-03,Banglore,Delhi,180,0,No info,7229
SpiceJet,2019-05-21,Delhi,Cochin,315,1,No info,6297
Jet Airways,2019-06-12,Kolkata,Banglore,960,1,In-flight meal not included,8529
Multiple carriers,2019-05-18,Delhi,Cochin,420,1,No info,13727
SpiceJet,2019-05-24,Kolkata,Banglore,520,1,No info,6643
Multiple carriers,2019-05-09,Delhi,Cochin,540,1,No info,10197
SpiceJet,2019-04-21,Kolkata,Banglore,140,0,No info,4911
IndiGo,2019-03-06,Chennai,Kolkata,140,0,No info,6482
Jet Airways,2019-03-01,Banglore,New Delhi,380,1,No info,26890
IndiGo,2019-05-18,Kolkata,Banglore,265,1,No info,3717
IndiGo,2019-06-01,Chennai,Kolkata,140,0,No info,3597
Air India,2019-03-18,Banglore,New Delhi,665,2,No info,10846
Air India,2019-03-01,Banglore,New Delhi,1015,1,No info,14069
Jet Airways,2019-04-01,Delhi,Cochin,825,1,In-flight meal not included,5177
Air India,2019-03-06,Delhi,Cochin,1545,2,No info,14641
IndiGo,2019-06-06,Delhi,Cochin,835,1,No info,6442
Air India,2019-03-21,Delhi,Cochin,315,1,No info,5704
Jet Airways,2019-05-06,Kolkata,Banglore,1155,1,In-flight meal not included,9663
Jet Airways,2019-06-06,Delhi,Cochin,450,1,No info,14714
Jet Airways,2019-04-01,Delhi,Cochin,540,1,In-flight meal not included,5406
Vistara,2019-05-15,Kolkata,Banglore,1440,1,No info,8610
Jet Airways,2019-06-12,Delhi,Cochin,1090,2,No info,14237
IndiGo,2019-06-09,Banglore,Delhi,175,0,No info,4823
IndiGo,2019-03-27,Mumbai,Hyderabad,90,0,No info,2227
Jet Airways,2019-05-18,Delhi,Cochin,1280,1,In-flight meal not included,12373
Air India,2019-06-06,Delhi,Cochin,375,1,No info,8372
Jet Airways,2019-03-03,Delhi,Cochin,870,1,No info,17024
Air India,2019-05-27,Mumbai,Hyderabad,80,0,No info,3100
Jet Airways,2019-03-09,Delhi,Cochin,775,1,In-flight meal not included,14053
IndiGo,2019-05-09,Chennai,Kolkata,145,0,No info,3540
Vistara,2019-05-21,Kolkata,Banglore,1350,1,No info,9345
Jet Airways,2019-06-01,Delhi,Cochin,1375,2,In-flight meal not included,10368
Jet Airways,2019-03-01,Banglore,New Delhi,325,1,No info,26890
SpiceJet,2019-03-09,Mumbai,Hyderabad,85,0,No info,5755
Jet Airways,2019-03-21,Banglore,New Delhi,435,1,In-flight meal not included,7832
Jet Airways,2019-05-06,Kolkata,Banglore,740,1,No info,14388
Air India,2019-06-27,Delhi,Cochin,1210,2,No info,8839
Air India,2019-03-03,Delhi,Cochin,1275,2,No info,22096
Vistara,2019-05-27,Chennai,Kolkata,135,0,No info,3687
Multiple carriers,2019-05-15,Delhi,Cochin,630,1,No info,9627
Multiple carriers,2019-03-21,Delhi,Cochin,845,1,No info,13542
IndiGo,2019-04-27,Banglore,Delhi,170,0,No info,4423
IndiGo,2019-03-03,Delhi,Cochin,985,2,No info,8899
SpiceJet,2019-04-21,Delhi,Cochin,315,1,No info,5583
Air Asia,2019-05-27,Delhi,Cochin,830,1,No info,6752
Air India,2019-05-01,Kolkata,Banglore,1625,2,No info,10991
Jet Airways,2019-05-27,Delhi,Cochin,1655,1,In-flight meal not included,12898
Jet Airways,2019-05-27,Delhi,Cochin,300,1,In-flight meal not included,12898
GoAir,2019-05-24,Banglore,Delhi,170,0,No info,3398
Air India,2019-04-24,Delhi,Cochin,170,0,No info,5201
Air India,2019-05-06,Kolkata,Banglore,920,2,No info,13873
Air India,2019-06-15,Delhi,Cochin,320,1,No info,7384
Jet Airways,2019-06-06,Delhi,Cochin,610,1,In-flight meal not included,10262
Jet Airways,2019-03-24,Kolkata,Banglore,1655,1,In-flight meal not included,10031
Jet Airways,2019-05-06,Kolkata,Banglore,575,1,In-flight meal not included,12384
Jet Airways,2019-05-09,Kolkata,Banglore,1690,1,In-flight meal not included,7757
Jet Airways,2019-03-06,Banglore,New Delhi,840,1,No info,17261
SpiceJet,2019-03-01,Chennai,Kolkata,155,0,No info,7298
Jet Airways,2019-04-06,Banglore,Delhi,175,0,No info,7229
IndiGo,2019-04-01,Kolkata,Banglore,155,0,No info,4174
IndiGo,2019-05-18,Kolkata,Banglore,280,1,No info,5699
Air India,2019-04-24,Kolkata,Banglore,150,0,No info,4880
Air India,2019-03-06,Delhi,Cochin,675,1,No info,15284
Jet Airways,2019-03-24,Kolkata,Banglore,475,1,No info,13759
Vistara,2019-03-24,Kolkata,Banglore,530,1,No info,16092
IndiGo,2019-03-09,Mumbai,Hyderabad,85,0,No info,4392
Jet Airways,2019-06-24,Delhi,Cochin,940,1,In-flight meal not included,10262
SpiceJet,2019-06-12,Kolkata,Banglore,155,0,No check-in baggage included,3841
GoAir,2019-06-01,Banglore,Delhi,175,0,No info,5048
Air India,2019-05-21,Kolkata,Banglore,805,1,No info,11096
IndiGo,2019-04-24,Delhi,Cochin,275,1,No info,5073
Jet Airways,2019-03-03,Delhi,Cochin,1110,1,No info,19828
Vistara,2019-03-21,Chennai,Kolkata,135,0,No info,3739
Air India,2019-03-09,Delhi,Cochin,2295,2,No info,10598
Jet Airways,2019-06-15,Banglore,Delhi,185,0,In-flight meal not included,7229
Vistara,2019-04-01,Kolkata,Banglore,1550,1,No info,8610
Vistara,2019-05-09,Delhi,Cochin,190,0,No info,6216
Air India,2019-06-09,Banglore,Delhi,170,0,No info,6961
Jet Airways,2019-05-06,Kolkata,Banglore,690,1,In-flight meal not included,10703
Jet Airways,2019-05-15,Kolkata,Banglore,395,1,No info,14151
Jet Airways,2019-05-09,Kolkata,Banglore,1655,1,In-flight meal not included,8586
IndiGo,2019-04-12,Kolkata,Banglore,155,0,No info,4488
Multiple carriers,2019-06-15,Delhi,Cochin,450,1,No info,7408
Jet Airways,2019-04-18,Delhi,Cochin,195,0,In-flight meal not included,5443
Jet Airways,2019-06-12,Kolkata,Banglore,575,1,In-flight meal not included,10539
Multiple carriers,2019-06-01,Delhi,Cochin,750,1,No info,7723
Multiple carriers,2019-03-06,Delhi,Cochin,680,1,No info,15411
Jet Airways,2019-05-21,Banglore,Delhi,180,0,No info,7229
IndiGo,2019-06-21,Kolkata,Banglore,155,0,No info,4804
Jet Airways,2019-03-03,Mumbai,Hyderabad,90,0,In-flight meal not included,4050
Jet Airways,2019-05-18,Kolkata,Banglore,1570,1,No info,14151
SpiceJet,2019-04-06,Delhi,Cochin,295,1,No info,4957
Air India,2019-03-03,Banglore,New Delhi,165,0,No info,7591
Jet Airways,2019-03-24,Kolkata,Banglore,520,1,In-flight meal not included,11134
IndiGo,2019-05-27,Delhi,Cochin,425,1,No info,6600
Air India,2019-03-09,Banglore,New Delhi,165,0,No info,4966
Air India,2019-06-01,Delhi,Cochin,1490,2,No info,15481
SpiceJet,2019-03-01,Kolkata,Banglore,140,0,No info,5515
Jet Airways,2019-06-15,Delhi,Cochin,660,1,No info,14714
GoAir,2019-06-15,Delhi,Cochin,540,1,No info,4959
Jet Airways,2019-04-21,Banglore,Delhi,175,0,No info,7229
Air India,2019-05-15,Delhi,Cochin,185,0,No info,6094
Air Asia,2019-04-24,Kolkata,Banglore,155,0,No info,4409
Multiple carriers,2019-05-18,Delhi,Cochin,780,1,No info,9794
Jet Airways,2019-04-03,Mumbai,Hyderabad,85,0,No info,5678
IndiGo,2019-06-15,Delhi,Cochin,455,1,No info,6442
Vistara,2019-05-18,Banglore,Delhi,160,0,No info,4878
Jet Airways,2019-03-24,Kolkata,Banglore,775,1,In-flight meal not included,12446
Jet Airways,2019-05-09,Delhi,Cochin,1760,2,No info,16704
Jet Airways,2019-03-15,Banglore,New Delhi,300,1,In-flight meal not included,9134
Jet Airways,2019-05-15,Kolkata,Banglore,520,1,In-flight meal not included,8586
Jet Airways,2019-06-01,Banglore,Delhi,180,0,In-flight meal not included,7229
Jet Airways,2019-04-21,Banglore,Delhi,180,0,In-flight meal not included,6144
Air India,2019-05-18,Banglore,Delhi,165,0,No info,6961
Jet Airways,2019-05-09,Kolkata,Banglore,730,1,In-flight meal not included,10844
IndiGo,2019-05-21,Chennai,Kolkata,140,0,No info,3597
SpiceJet,2019-03-21,Banglore,New Delhi,475,1,No info,7139
Air India,2019-03-06,Mumbai,Hyderabad,1775,2,No info,25139
Jet Airways,2019-06-01,Delhi,Cochin,1615,2,In-flight meal not included,10368
Air India,2019-04-06,Delhi,Cochin,765,1,No info,5117
Multiple carriers,2019-05-18,Delhi,Cochin,455,1,No info,9211
SpiceJet,2019-04-15,Kolkata,Banglore,150,0,No info,4174
Multiple carriers,2019-05-27,Delhi,Cochin,705,1,No info,10786
Jet Airways,2019-03-15,Banglore,New Delhi,1420,1,In-flight meal not included,9134
Jet Airways,2019-06-01,Delhi,Cochin,830,2,No info,13376
Air India,2019-03-21,Banglore,New Delhi,770,1,No info,6955
Jet Airways,2019-05-09,Kolkata,Banglore,590,1,In-flight meal not included,10844
Air Asia,2019-04-01,Kolkata,Banglore,150,0,No info,3807
Jet Airways,2019-05-01,Kolkata,Banglore,1315,1,In-flight meal not included,9663
Jet Airways,2019-05-09,Delhi,Cochin,1570,1,In-flight meal not included,12373
SpiceJet,2019-05-01,Banglore,Delhi,175,0,No info,4991
Air India,2019-03-21,Delhi,Cochin,1215,1,No info,6745
Jet Airways,2019-06-15,Delhi,Cochin,1210,1,In-flight meal not included,10262
Jet Airways,2019-03-27,Delhi,Cochin,655,1,In-flight meal not included,6540
SpiceJet,2019-04-06,Kolkata,Banglore,150,0,No info,3873
Jet Airways,2019-05-09,Delhi,Cochin,1270,1,No info,15554
IndiGo,2019-05-27,Kolkata,Banglore,155,0,No info,4804
Jet Airways,2019-03-27,Delhi,Cochin,1240,1,In-flight meal not included,7438
Air Asia,2019-05-03,Banglore,Delhi,170,0,No info,6181
Multiple carriers,2019-05-01,Delhi,Cochin,390,1,No info,9424
Air India,2019-03-12,Banglore,New Delhi,1800,2,No info,12725
Air India,2019-03-15,Banglore,New Delhi,790,1,No info,6046
SpiceJet,2019-06-15,Banglore,Delhi,175,0,No info,3971
Jet Airways,2019-06-06,Kolkata,Banglore,1080,1,No info,12692
IndiGo,2019-03-06,Delhi,Cochin,480,1,No info,7451
Jet Airways,2019-03-12,Banglore,New Delhi,525,1,No info,13817
Jet Airways,2019-05-06,Kolkata,Banglore,750,1,In-flight meal not included,10703
Jet Airways,2019-03-12,Banglore,New Delhi,800,1,No info,13817
Jet Airways,2019-03-15,Banglore,New Delhi,370,1,No info,27210
Jet Airways,2019-05-18,Kolkata,Banglore,450,1,No info,13941
Air India,2019-03-01,Banglore,New Delhi,1155,1,No info,10246
IndiGo,2019-05-06,Kolkata,Banglore,155,0,No info,4804
Air Asia,2019-06-06,Kolkata,Banglore,720,1,No info,6810
Jet Airways,2019-05-01,Banglore,Delhi,180,0,In-flight meal not included,5198
Vistara,2019-05-03,Banglore,Delhi,170,0,No info,5613
IndiGo,2019-03-03,Mumbai,Hyderabad,85,0,No info,4784
Jet Airways,2019-03-21,Delhi,Cochin,1385,1,In-flight meal not included,5406
Air India,2019-04-27,Banglore,Delhi,170,0,No info,5228
Jet Airways,2019-05-27,Delhi,Cochin,1325,1,In-flight meal not included,12898
Air India,2019-06-15,Chennai,Kolkata,135,0,No info,4667
Jet Airways,2019-05-21,Kolkata,Banglore,345,1,No info,14781
Vistara,2019-04-21,Banglore,Delhi,170,0,No info,5403
Jet Airways,2019-06-12,Kolkata,Banglore,570,1,In-flight meal not included,9899
Jet Airways,2019-05-21,Delhi,Cochin,535,2,In-flight meal not included,13029
Vistara,2019-05-18,Kolkata,Banglore,1065,1,No info,9187
IndiGo,2019-05-24,Banglore,Delhi,170,0,No info,4823
Air India,2019-03-27,Delhi,Cochin,1305,2,No info,8665
IndiGo,2019-03-06,Delhi,Cochin,755,1,No info,14871
IndiGo,2019-06-21,Mumbai,Hyderabad,90,0,No info,4049
Air India,2019-06-12,Chennai,Kolkata,135,0,No info,4667
IndiGo,2019-04-09,Kolkata,Banglore,235,1,No info,4226
Jet Airways,2019-03-06,Banglore,New Delhi,450,1,No info,19225
Jet Airways,2019-05-27,Delhi,Cochin,1040,1,In-flight meal not included,12898
IndiGo,2019-06-09,Mumbai,Hyderabad,90,0,No info,2754
SpiceJet,2019-05-03,Mumbai,Hyderabad,90,0,No check-in baggage included,1965
Air India,2019-03-24,Kolkata,Banglore,1830,2,No info,12835
Jet Airways Business,2019-03-01,Banglore,New Delhi,300,1,No info,52229
Multiple carriers,2019-05-15,Delhi,Cochin,675,1,No info,14533
Vistara,2019-06-24,Banglore,Delhi,170,0,No info,4668
Jet Airways,2019-04-09,Delhi,Cochin,1145,1,No info,11822
Jet Airways,2019-03-27,Delhi,Cochin,395,1,In-flight meal not included,6017
Jet Airways,2019-06-09,Delhi,Cochin,450,1,No info,14714
SpiceJet,2019-06-09,Chennai,Kolkata,135,0,No info,3597
Air Asia,2019-04-24,Banglore,Delhi,165,0,No info,3383
Air India,2019-05-18,Kolkata,Banglore,765,2,No info,11642
Vistara,2019-04-27,Banglore,Delhi,170,0,No info,5403
Air India,2019-03-03,Delhi,Cochin,1595,2,No info,14221
Jet Airways,2019-05-18,Kolkata,Banglore,775,1,In-flight meal not included,8586
IndiGo,2019-06-12,Mumbai,Hyderabad,90,0,No info,4049
Jet Airways,2019-06-03,Delhi,Cochin,520,1,In-flight meal not included,10262
Multiple carriers,2019-05-21,Delhi,Cochin,840,1,No info,7888
Air India,2019-03-21,Delhi,Cochin,1410,2,No info,8236
Air India,2019-06-06,Delhi,Cochin,1795,2,No info,12961
Jet Airways,2019-05-09,Kolkata,Banglore,1330,1,In-flight meal not included,8586
IndiGo,2019-05-18,Kolkata,Banglore,290,1,No info,5279
GoAir,2019-06-18,Banglore,Delhi,165,0,No info,3419
Jet Airways,2019-06-15,Delhi,Cochin,810,2,No info,13292
Jet Airways,2019-05-15,Kolkata,Banglore,800,1,No info,13067
IndiGo,2019-05-03,Chennai,Kolkata,140,0,No info,3597
Jet Airways,2019-05-18,Delhi,Cochin,715,1,No info,15554
IndiGo,2019-05-15,Delhi,Cochin,310,1,No info,6027
Jet Airways,2019-05-09,Kolkata,Banglore,705,1,No info,14781
IndiGo,2019-05-27,Banglore,Delhi,180,0,No info,3943
GoAir,2019-06-12,Delhi,Cochin,370,1,No info,5842
IndiGo,2019-03-15,Chennai,Kolkata,140,0,No info,4326
Multiple carriers,2019-06-01,Delhi,Cochin,645,1,No info,8937
Air India,2019-03-21,Chennai,Kolkata,135,0,No info,3670
IndiGo,2019-06-18,Banglore,Delhi,175,0,No info,4823
Jet Airways,2019-04-03,Mumbai,Hyderabad,90,0,In-flight meal not included,2071
Multiple carriers,2019-06-27,Delhi,Cochin,455,1,In-flight meal not included,6093
Vistara,2019-03-24,Kolkata,Banglore,1595,1,No info,11682
IndiGo,2019-03-03,Banglore,New Delhi,285,1,No info,7774
Jet Airways,2019-05-12,Kolkata,Banglore,1285,1,No info,13067
IndiGo,2019-05-27,Delhi,Cochin,515,1,No info,7514
Multiple carriers,2019-04-09,Delhi,Cochin,510,1,No info,6838
IndiGo,2019-03-18,Chennai,Kolkata,135,0,No info,3858
Multiple carriers,2019-06-15,Delhi,Cochin,760,1,No info,6795
Jet Airways,2019-05-27,Delhi,Cochin,505,2,No info,16263
Air India,2019-05-09,Kolkata,Banglore,1540,1,No info,8576
Air India,2019-05-06,Banglore,Delhi,165,0,No info,5228
Jet Airways,2019-05-01,Delhi,Cochin,1760,2,No info,16704
IndiGo,2019-03-24,Kolkata,Banglore,160,0,No info,8872
GoAir,2019-05-03,Banglore,Delhi,170,0,No info,3898
SpiceJet,2019-03-21,Chennai,Kolkata,140,0,No check-in baggage included,3332
Jet Airways,2019-05-21,Kolkata,Banglore,435,1,In-flight meal not included,5608
Jet Airways,2019-05-09,Kolkata,Banglore,1215,1,No info,13941
Multiple carriers,2019-03-21,Delhi,Cochin,705,1,No info,9100
Vistara,2019-06-15,Banglore,Delhi,155,0,No info,4878
IndiGo,2019-06-01,Delhi,Cochin,810,1,No info,6416
SpiceJet,2019-05-12,Mumbai,Hyderabad,90,0,No info,2017
Jet Airways,2019-03-27,Delhi,Cochin,1475,2,No info,10976
Jet Airways,2019-03-24,Kolkata,Banglore,1235,1,In-flight meal not included,10031
IndiGo,2019-03-18,Kolkata,Banglore,170,0,No info,4462
IndiGo,2019-04-01,Delhi,Cochin,275,1,No info,5073
IndiGo,2019-03-27,Chennai,Kolkata,140,0,No info,4326
Multiple carriers Premium economy,2019-03-21,Delhi,Cochin,705,1,No info,10161
IndiGo,2019-06-12,Mumbai,Hyderabad,90,0,No info,3175
Vistara,2019-03-24,Kolkata,Banglore,770,1,No info,12312
Jet Airways,2019-03-21,Delhi,Cochin,1470,2,No info,12604
Multiple carriers,2019-06-15,Delhi,Cochin,690,1,No info,10877
IndiGo,2019-05-18,Kolkata,Banglore,240,1,No info,4226
Jet Airways,2019-04-06,Delhi,Cochin,660,1,In-flight meal not included,5406
IndiGo,2019-05-15,Delhi,Cochin,325,1,No info,8618
GoAir,2019-06-01,Delhi,Cochin,310,1,No info,10651
Jet Airways,2019-03-21,Delhi,Cochin,610,1,In-flight meal not included,5963
Jet Airways,2019-06-12,Delhi,Cochin,1615,2,In-flight meal not included,10368
IndiGo,2019-03-06,Mumbai,Hyderabad,435,1,No info,7681
Multiple carriers,2019-05-21,Delhi,Cochin,490,1,No info,7485
Jet Airways,2019-04-03,Banglore,Delhi,175,0,In-flight meal not included,4544
SpiceJet,2019-04-15,Kolkata,Banglore,315,1,No info,4649
